FID,cnuc,nome_uc,area_ha,acao,tipo,satelite,obs,juliano,data,ano,mes_nome,mes_num,categoria,local,area_uc,area_ent,bioma,gr_nome,ngi,cr,GlobalID,Shape__Are,Shape__Len,Shape__Area,Shape__Length,ct
357914,0000.00.0023,APA do Planalto Central,6.09918633609643,incendio,incendio,planet, ,67,3/12/2025 12:00:00 AM,2025,mar,03,incendio,interior,6.09918633609643,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,65962.6298828125,1326.55181118692, 
357915,0000.00.0023,APA do Planalto Central,7.57287397395773,incendio,incendio,planet, ,67,3/12/2025 12:00:00 AM,2025,mar,03,incendio,interior,7.57287397395773,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,81899.69140625,1821.74155961541, 
357916,0000.00.0023,APA do Planalto Central,6.71648815362527,incendio,incendio,planet, ,71,3/12/2025 12:00:00 AM,2025,mar,03,incendio,interior,6.71648815362527,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,72640.158203125,1134.75665988472, 
357917,0000.00.0168,PARNA do Araguaia,10.2278147130959,gestao de ignicao antropica,manejo,planet, ,136,5/18/2025 12:00:00 AM,2025,mai,05,manejo,interior,10.2278147130959,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,106240.161621094,1757.01620303902, 
357918,0000.00.0174,PARNA do Monte Roraima,160.700191149162,queima controlada,manejo,planet,Queima do dia 20/01,20,1/20/2025 12:00:00 AM,2025,jan,01,manejo,interior,160.700191149162,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Roraima,CR Manaus,,,,1629426.91772461,10632.8977465838,CT Manaus
357919,0000.00.0174,PARNA do Monte Roraima,54.0907979441134,queima controlada,manejo,planet,Queima do dia 10/01,10,1/20/2025 12:00:00 AM,2025,jan,01,manejo,interior,54.0907979441134,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Roraima,CR Manaus,,,,548396.801513672,4201.05972230563,CT Manaus
357920,0000.00.0023,APA do Planalto Central,49.8271529981815,incendio,incendio,planet, ,71,3/12/2025 12:00:00 AM,2025,mar,03,incendio,interior,49.8271529981815,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,538935.907226563,6804.81669241584, 
357921,0000.00.0023,APA do Planalto Central,6.10065564635616,incendio,incendio,planet, ,71,3/12/2025 12:00:00 AM,2025,mar,03,incendio,interior,6.10065564635616,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,65988.7373046875,1379.33901259476, 
357922,0000.00.0159,PARNA de Brasília,5.46282848995122,queima prescrita,manejo,planet,Queima do dia 11/03,71,3/12/2025 12:00:00 AM,2025,mar,03,manejo,interior,5.46282848995122,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,59281.7783203125,1125.16477117914, 
357923,0000.00.0159,PARNA de Brasília,4.63874828435847,queima prescrita,manejo,planet,Queima do dia 11/03,71,3/12/2025 12:00:00 AM,2025,mar,03,manejo,interior,4.63874828435847,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,50336.77734375,1531.47794845665, 
357924,0000.00.0219,REVIS das Veredas do Oeste Baiano,7.44364302060763,queima prescrita,manejo,planet,Queima entre os dias 04/06 e 06/06,156,6/8/2025 12:00:00 AM,2025,jun,06,manejo,interior,7.44364302060763,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,79510.1845703125,1520.62890290577, 
357925,0000.00.0159,PARNA de Brasília,130.173115918721,queima prescrita,manejo,planet,Queima do dia 11/03,71,3/12/2025 12:00:00 AM,2025,mar,03,manejo,interior,130.173115918721,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,1412295.25195313,6449.72037171311, 
357926,0000.00.0159,PARNA de Brasília,50.7954329494435,queima prescrita,manejo,planet,Queima do dia 11/03,71,3/12/2025 12:00:00 AM,2025,mar,03,manejo,interior,50.7954329494435,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,550685.034179688,4845.71107109324, 
357927,0000.00.0159,PARNA de Brasília,222.047891346978,queima prescrita,manejo,planet,Queima do dia 12/03,72,3/16/2025 12:00:00 AM,2025,mar,03,manejo,interior,222.047891346978,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,2408805.79980469,11448.2848101766, 
357928,0000.00.0139,PARNA da Chapada dos Veadeiros,55.9413255391033,queima prescrita,manejo,planet,Queima entre os dias 17/03 e 20/03,77,4/1/2025 12:00:00 AM,2025,abr,04,manejo,interior,55.9413255391033,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,597391.1953125,5737.96063383398, 
357929,0000.00.0023,APA do Planalto Central,1.21470403969644,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,1.21470403969644,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,13128.9052734375,652.607543801049, 
357930,0000.00.0144,PARNA da Serra da Canastra,26.7262143453302,queima prescrita,manejo,planet,Queima do dia 21/05,142,5/26/2025 12:00:00 AM,2025,mai,05,manejo,interior,26.7262143453302,0,CERRADO,GR 4 - SUDESTE,-, ,,,,304867.73046875,3816.45894323405, 
357931,0000.00.0139,PARNA da Chapada dos Veadeiros,97.8690685133173,gestao de ignicao natural,manejo,planet,Fogo originado por raio,71,3/15/2025 12:00:00 AM,2025,mar,03,manejo,interior,97.8690685133173,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1045952.84472656,8309.50238553621, 
357932,0000.00.0074,ESEC Raso da Catarina,11.2523969975135,incendio,incendio,planet, ,122,5/30/2025 12:00:00 AM,2025,mai,05,incendio,interior,11.2523969975135,0,CAATINGA,GR 2 - NORDESTE,Núcleo de Gestão Integrada - ICMBio Paulo Afonso, ,,,,116613.287597656,2099.9065892182,CT Salvador
357933,0000.00.0139,PARNA da Chapada dos Veadeiros,18.3117864434591,queima prescrita,manejo,planet,Queima entre os dias 17/03 e 20/03,77,4/1/2025 12:00:00 AM,2025,abr,04,manejo,interior,18.3117864434591,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,195655.243164063,2625.62240053392, 
357934,0000.00.0023,APA do Planalto Central,0.908708341101407,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,0.908708341101407,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,9821.671875,475.069495238112, 
357935,0000.00.0179,PARNA do Viruá,11.7799294384324,queima prescrita,manejo,planet,Queima do dia 19/12 / Imagem do dia 01/01/2026,353,12/31/2025 12:00:00 AM,2025,dez,12,manejo,interior,11.7799294384324,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Roraima,CR Manaus,,,,118668.001342773,1518.86341613951,CT Manaus
357936,0000.00.0076,ESEC Serra Geral do Tocantins,102.309810559235,queima prescrita,manejo,planet,Queima do dia 03/04,94,4/9/2025 12:00:00 AM,2025,abr,04,manejo,interior,102.309810559235,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1069121.07275391,4769.82644126499, 
357937,0000.00.0144,PARNA da Serra da Canastra,39.0196540343027,queima controlada,manejo,planet,Queima do dia 09/03,69,3/12/2025 12:00:00 AM,2025,mar,03,manejo,interior,39.0196540343027,0,CERRADO,GR 4 - SUDESTE,-, ,,,,445770.04296875,5550.33634403912, 
357938,0000.00.0139,PARNA da Chapada dos Veadeiros,376.684687327538,gestao de ignicao natural,manejo,planet,Fogo originado por raio,71,3/15/2025 12:00:00 AM,2025,mar,03,manejo,interior,376.684687327538,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,4026444.12744141,17652.5539365556, 
357939,0000.00.0219,REVIS das Veredas do Oeste Baiano,86.9358334320809,incendio,incendio,planet, ,69,3/13/2025 12:00:00 AM,2025,mar,03,incendio,interior,86.9358334320809,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,929448.887695313,4417.92729085815, 
357940,0000.00.0076,ESEC Serra Geral do Tocantins,1836.69246572407,queima prescrita,manejo,planet,Queima do dia 02/04,93,4/19/2025 12:00:00 AM,2025,abr,04,manejo,interior,1836.69246572407,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,19179193.5234375,57771.622658804, 
357941,0000.00.0219,REVIS das Veredas do Oeste Baiano,324.228602860247,incendio,incendio,planet, ,76,3/17/2025 12:00:00 AM,2025,mar,03,incendio,interior,324.228602860247,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,3465473.50097656,12087.3794399773, 
357942,0000.00.0139,PARNA da Chapada dos Veadeiros,257.423208320587,queima prescrita,manejo,planet,Queima do dia 20/03,80,3/25/2025 12:00:00 AM,2025,mar,03,manejo,interior,257.423208320587,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,2753568.95068359,8877.97662321669, 
357943,0000.00.0183,PARNA Grande Sertão Veredas,9.31707498068228,incendio,incendio,planet, ,18,1/23/2025 12:00:00 AM,2025,jan,01,incendio,interior,9.31707498068228,0,CERRADO,GR 4 - SUDESTE,-, ,,,,100809.403320313,1599.31630749748, 
357944,0000.00.0144,PARNA da Serra da Canastra,497.114862303985,queima prescrita,manejo,planet,Queima do dia 06/02,37,2/15/2025 12:00:00 AM,2025,fev,02,manejo,interior,497.114862303985,0,CERRADO,GR 4 - SUDESTE,-, ,,,,5673323.24023438,15254.3766135742, 
357945,0000.00.0139,PARNA da Chapada dos Veadeiros,41.4451960775366,queima prescrita,manejo,planet,Queima entre os dias 17/03 e 20/03,77,4/1/2025 12:00:00 AM,2025,abr,04,manejo,interior,41.4451960775366,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,443050.801757813,3253.45690817958, 
357946,0000.00.0076,ESEC Serra Geral do Tocantins,181.913961538021,gestao de ignicao antropica,manejo,planet,Queima do dia 18/05,139,5/21/2025 12:00:00 AM,2025,mai,05,manejo,interior,181.913961538021,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1899997.52929688,8252.89873098792, 
357947,0000.00.1908,PARNA de Boa Nova,131.770758772648,incendio,incendio,planet, ,3,1/18/2025 12:00:00 AM,2025,jan,01,incendio,interior,131.770758772648,0,MATA ATLÂNTICA,GR 2 - NORDESTE,Núcleo de Gestão Integrada - ICMBio Sudoeste Baiano, ,,,,1412753.04052734,14178.6570965356,CT Salvador
357948,0000.00.0144,PARNA da Serra da Canastra,47.0305706901282,queima prescrita,manejo,planet,Queima entre os dias 18/03 e 21/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,47.0305706901282,0,CERRADO,GR 4 - SUDESTE,-, ,,,,536699.684570313,5064.33971422622, 
357949,0000.00.0144,PARNA da Serra da Canastra,52.6990964148065,queima prescrita,manejo,planet,Queima entre os dias 18/03 e 21/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,52.6990964148065,0,CERRADO,GR 4 - SUDESTE,-, ,,,,601407.724609375,4754.19822568066, 
357950,0000.00.0023,APA do Planalto Central,7.91794998961558,incendio,incendio,planet, ,3,1/5/2025 12:00:00 AM,2025,jan,01,incendio,interior,7.91794998961558,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,85796.5439453125,1786.01552675066, 
357951,0000.00.0159,PARNA de Brasília,6.40422299177277,incendio,incendio,planet, ,3,1/5/2025 12:00:00 AM,2025,jan,01,incendio,interior,6.40422299177277,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,69395.859375,1930.89476113543, 
357952,0000.00.0076,ESEC Serra Geral do Tocantins,8.8695302310996,incendio,incendio,planet, ,1,1/19/2025 12:00:00 AM,2025,jan,01,incendio,interior,8.8695302310996,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,92612.3364257813,1507.76137605521, 
357953,0000.00.0021,APA do Ibirapuitã,24.8254193670436,incendio,incendio,planet, ,37,2/14/2025 12:00:00 AM,2025,fev,02,incendio,interior,24.8254193670436,0,PAMPA,GR 5 - SUL,-, ,,,,337582.859375,2980.566926328, 
357954,0000.00.0076,ESEC Serra Geral do Tocantins,137.537420933841,queima prescrita,manejo,planet,Queima do dia 10/03,70,4/9/2025 12:00:00 AM,2025,abr,04,manejo,interior,137.537420933841,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1433599.74804688,9863.90778564158, 
357955,0000.00.0182,PARNA e Histórico do Monte Pascoal,39.3759507491416,incendio,incendio,planet, ,31,2/2/2025 12:00:00 AM,2025,fev,02,incendio,interior,39.3759507491416,0,MATA ATLÂNTICA,GR 2 - NORDESTE,-, ,,,,432258.95703125,3162.33949539648,CT Salvador
357956,0000.00.0002,APA Cavernas do Peruaçu,45.6027488004518,incendio,incendio,planet, ,313,11/14/2025 12:00:00 AM,2025,nov,11,incendio,interior,45.6027488004518,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Peruaçu, ,,,,491641.169433594,3451.48059913291, 
357957,0000.00.0024,APA Meandros do Rio Araguaia,256.611297713693,incendio,incendio,planet, ,52,2/22/2025 12:00:00 AM,2025,fev,02,incendio,interior,256.611297713693,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,2726749.46337891,12192.9430045863, 
357958,0000.00.0144,PARNA da Serra da Canastra,98.2489223224946,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,98.2489223224946,0,CERRADO,GR 4 - SUDESTE,-, ,,,,1120610.48730469,6752.48087795662, 
357959,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,61.5871542907518,incendio,incendio,planet, ,43,2/23/2025 12:00:00 AM,2025,fev,02,incendio,interior,61.5871542907518,0,CERRADO,GR 2 - NORDESTE,-, ,,,,639531.178222656,5137.32745378592,CT Fortaleza
357960,0000.00.0076,ESEC Serra Geral do Tocantins,811.39071419509,incendio,incendio,planet, ,66,3/17/2025 12:00:00 AM,2025,mar,03,incendio,interior,811.39071419509,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,8475980.69970703,24576.5519169147, 
357961,0000.00.0002,APA Cavernas do Peruaçu,10.25232351993,incendio,incendio,planet, ,319,11/30/2025 12:00:00 AM,2025,nov,11,incendio,interior,10.25232351993,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Peruaçu, ,,,,110517.068847656,1637.2031450445, 
357962,0000.00.0144,PARNA da Serra da Canastra,15.2520161170944,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,15.2520161170944,0,CERRADO,GR 4 - SUDESTE,-, ,,,,173953.510742188,1754.76629228239, 
357963,0000.00.0144,PARNA da Serra da Canastra,545.616072304774,queima prescrita,manejo,planet,Queima do dia 21/03,81,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,545.616072304774,0,CERRADO,GR 4 - SUDESTE,-, ,,,,6227999.00878906,11903.7288819865, 
357964,0000.00.0139,PARNA da Chapada dos Veadeiros,16.627017638178,queima prescrita,manejo,planet,Queima entre os dias 17/03 e 20/03,77,4/1/2025 12:00:00 AM,2025,abr,04,manejo,interior,16.627017638178,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,177751.55078125,2195.54926027569, 
357965,0000.00.0144,PARNA da Serra da Canastra,33.2329688073346,queima prescrita,manejo,planet,Queima entre os dias 18/03 e 21/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,33.2329688073346,0,CERRADO,GR 4 - SUDESTE,-, ,,,,379149.729492188,5589.25906416494, 
357966,0000.00.0144,PARNA da Serra da Canastra,163.504590124207,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,163.504590124207,0,CERRADO,GR 4 - SUDESTE,-, ,,,,1865749.13671875,7501.57233212233, 
357967,0000.00.0144,PARNA da Serra da Canastra,123.802159677221,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,123.802159677221,0,CERRADO,GR 4 - SUDESTE,-, ,,,,1412494.08496094,6954.02867823136, 
357968,0000.00.0144,PARNA da Serra da Canastra,149.115970966428,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,149.115970966428,0,CERRADO,GR 4 - SUDESTE,-, ,,,,1702498.89453125,7581.02569599493, 
357969,0000.00.0139,PARNA da Chapada dos Veadeiros,75.9117817861123,queima prescrita,manejo,planet,Queima entre os dias 17/03 e 20/03,77,4/1/2025 12:00:00 AM,2025,abr,04,manejo,interior,75.9117817861123,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,811413.255371094,4752.86488271189, 
357970,0000.00.0144,PARNA da Serra da Canastra,317.337308310461,queima prescrita,manejo,planet,Queima do dia 21/03,81,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,317.337308310461,0,CERRADO,GR 4 - SUDESTE,-, ,,,,3622739.33300781,16868.3986094262, 
357971,0000.00.0021,APA do Ibirapuitã,318.839222059569,incendio,incendio,planet, ,36,2/14/2025 12:00:00 AM,2025,fev,02,incendio,interior,318.839222059569,0,PAMPA,GR 5 - SUL,-, ,,,,4287663.703125,14202.0651422487, 
357972,0000.00.0144,PARNA da Serra da Canastra,182.616588977121,queima prescrita,manejo,planet,Queima do dia 18/03,78,3/22/2025 12:00:00 AM,2025,mar,03,manejo,interior,182.616588977121,0,CERRADO,GR 4 - SUDESTE,-, ,,,,2083784.92675781,8409.33876600333, 
357973,0000.00.0023,APA do Planalto Central,2.0982568056413,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,2.0982568056413,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,22680.3935546875,886.617545324042, 
357974,0000.00.0137,PARNA da Chapada Diamantina,83.0743157203128,incendio,incendio,planet, ,87,3/31/2025 12:00:00 AM,2025,mar,03,incendio,interior,83.0743157203128,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,876715.0625,7162.55452211874,CT Salvador
357975,0000.00.0023,APA do Planalto Central,30.1567792941055,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,30.1567792941055,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,325976.606445313,5607.73998466177, 
357976,0000.00.0023,APA do Planalto Central,1.06850758949838,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,1.06850758949838,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,11549.6748046875,584.583304467153, 
357977,0000.00.0144,PARNA da Serra da Canastra,520.311348745594,queima prescrita,manejo,planet,Queima do dia 22/03,82,4/2/2025 12:00:00 AM,2025,abr,04,manejo,interior,520.311348745594,0,CERRADO,GR 4 - SUDESTE,-, ,,,,5936050.93164063,19732.6808563107, 
357978,0000.00.0021,APA do Ibirapuitã,86.4619707776371,incendio,incendio,planet, ,22,1/28/2025 12:00:00 AM,2025,jan,01,incendio,interior,86.4619707776371,0,PAMPA,GR 5 - SUL,-, ,,,,1166209.59765625,7141.33036356305, 
357979,0000.00.0023,APA do Planalto Central,55.4467966449791,incendio,incendio,planet, ,29,2/7/2025 12:00:00 AM,2025,fev,02,incendio,interior,55.4467966449791,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,599407.185546875,6778.64691521135, 
357980,0000.00.0076,ESEC Serra Geral do Tocantins,15.3781809829258,incendio,incendio,planet, ,73,4/9/2025 12:00:00 AM,2025,abr,04,incendio,interior,15.3781809829258,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,160197.751464844,1852.89051331405, 
357981,0000.00.0155,PARNA das Emas,261.556385201386,queima prescrita,manejo,planet,Queima entre os dias 26/03 e 29/03,86,4/2/2025 12:00:00 AM,2025,abr,04,manejo,interior,261.556385201386,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,2906242.90234375,17904.528345781, 
357982,0000.00.0148,PARNA da Serra do Cipó,6.14479567386043,incendio,incendio,planet, ,23,1/23/2025 12:00:00 AM,2025,jan,01,incendio,interior,6.14479567386043,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,69543.587890625,2021.77843974558, 
357983,0000.00.0027,APA Morro da Pedreira,71.2336785795016,incendio,incendio,planet, ,23,1/23/2025 12:00:00 AM,2025,jan,01,incendio,interior,71.2336785795016,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,806199.770507813,5260.97711260378, 
357984,0000.00.0197,REBIO de Pedra Talhada,8.65134236097191,incendio,incendio,planet, ,35,2/24/2025 12:00:00 AM,2025,fev,02,incendio,interior,8.65134236097191,0,MATA ATLÂNTICA,GR 2 - NORDESTE,-, ,,,,89374.0541992188,1579.1944359967,CT Salvador
357985,0000.00.0155,PARNA das Emas,1277.19644065269,queima prescrita,manejo,planet,Queima entre os dias 26/03 e 29/03,86,4/2/2025 12:00:00 AM,2025,abr,04,manejo,interior,1277.19644065269,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,14200381.7216797,81036.9617666772, 
357986,0000.00.0219,REVIS das Veredas do Oeste Baiano,76.9611912867886,incendio,incendio,planet, ,23,1/24/2025 12:00:00 AM,2025,jan,01,incendio,interior,76.9611912867886,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,822364.8046875,5821.13010652208, 
357987,0000.00.0182,PARNA e Histórico do Monte Pascoal,77.5685964109035,incendio,incendio,planet, ,21,2/2/2025 12:00:00 AM,2025,fev,02,incendio,interior,77.5685964109035,0,MATA ATLÂNTICA,GR 2 - NORDESTE,-, ,,,,851798.419921875,5871.49189076772,CT Salvador
357988,0000.00.0148,PARNA da Serra do Cipó,2639.09871335546,queima prescrita,manejo,planet,Queima entre os dias 21/03 e 24/03,81,4/3/2025 12:00:00 AM,2025,abr,04,manejo,interior,2639.09871335546,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,29826640.9130859,74783.4465940632, 
357989,0000.00.0002,APA Cavernas do Peruaçu,7.38274155509218,incendio,incendio,planet, ,319,11/30/2025 12:00:00 AM,2025,nov,11,incendio,interior,7.38274155509218,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Peruaçu, ,,,,79597.0375976563,1426.79043459215, 
357990,0000.00.0144,PARNA da Serra da Canastra,123.930934436548,incendio,incendio,planet, ,11,1/24/2025 12:00:00 AM,2025,jan,01,incendio,interior,123.930934436548,0,CERRADO,GR 4 - SUDESTE,-, ,,,,1419833.44824219,6950.83654603933, 
357991,0000.00.0023,APA do Planalto Central,4.59622701249193,incendio,incendio,planet, ,45,2/22/2025 12:00:00 AM,2025,fev,02,incendio,interior,4.59622701249193,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,49651.6162109375,1172.75556410705, 
357992,0000.00.1908,PARNA de Boa Nova,5.20620001582691,incendio,incendio,planet, ,7,1/28/2025 12:00:00 AM,2025,jan,01,incendio,interior,5.20620001582691,0,MATA ATLÂNTICA,GR 2 - NORDESTE,Núcleo de Gestão Integrada - ICMBio Sudoeste Baiano, ,,,,55803.35546875,2603.18215407279,CT Salvador
357993,0000.00.1907,REVIS de Boa Nova,51.560153601063,incendio,incendio,planet, ,7,1/28/2025 12:00:00 AM,2025,jan,01,incendio,interior,51.560153601063,0,MATA ATLÂNTICA,GR 2 - NORDESTE,Núcleo de Gestão Integrada - ICMBio Sudoeste Baiano, ,,,,552634.607421875,4848.76254508306,CT Salvador
